idArticulo,nombreIdArticulo,idAreaCon
8c38e0518e9a4f,LINKEDINLEARNING_11034,0
57cd85ffdffe49,LINKEDINLEARNING_11353,0
2a4b61427d3246,LINKEDINLEARNING_11456,0
ef27c941683a4a,LINKEDINLEARNING_13071,0
81f6d8270cbd49,LINKEDINLEARNING_4085,0
59472d79634249,LINKEDINLEARNING_13320,0
5171e683631c48,LINKEDINLEARNING_5480,0
078c2ff8d3b44a,LINKEDINLEARNING_11862,0
f4075787e83e4f,LINKEDINLEARNING_6585,0
42de08c765ef4d,LINKEDINLEARNING_7357,0
80db32070be444,LINKEDINLEARNING_12309,0
feaff4e6e9294c,LINKEDINLEARNING_3756,0
1d50aa0d7e754d,LINKEDINLEARNING_12660,0
b0e267eec7f747,LINKEDINLEARNING_3890,0
15ac039d0c7e49,LINKEDINLEARNING_6043,0
55166e48dda346,LINKEDINLEARNING_12541,0
f4b90ac54c2147,LINKEDINLEARNING_3499,0
5a615e01851643,LINKEDINLEARNING_4842,0
f90741dc8af045,LINKEDINLEARNING_11812,0
e1ec373cfdb74a,LINKEDINLEARNING_6440,0
fab381beacbf46,LINKEDINLEARNING_8147,0
080eed1ec2d042,LINKEDINLEARNING_9449,0
8622f0c426154e,LINKEDINLEARNING_7485,0
78c5983107134d,LINKEDINLEARNING_5244,0
1b657018fec54e,LINKEDINLEARNING_5250,0
be67aec5f6bd44,LINKEDINLEARNING_3713,0
f0b92deae73547,LINKEDINLEARNING_12039,0
37ba7deb153643,LINKEDINLEARNING_3459,0
a2b8a45476734b,LINKEDINLEARNING_8307,0
bee01de12c2949,LINKEDINLEARNING_8117,0
6a011009ed0c44,LINKEDINLEARNING_13192,0
4a419d76d5e94a,LINKEDINLEARNING_9328,0
6ec4cc5530984f,LINKEDINLEARNING_5177,0
c22c669447b445,LINKEDINLEARNING_11626,0
89796c7ae4e44c,LINKEDINLEARNING_12207,0
39cb7727ec6848,LINKEDINLEARNING_5256,0
fbffa3459c8845,LINKEDINLEARNING_5533,0
643b000924de49,LINKEDINLEARNING_12713,0
0e4548cadcd245,LINKEDINLEARNING_7033,0
2cfa50d9c0c842,LINKEDINLEARNING_8073,0
3efd23b5b8e646,LINKEDINLEARNING_4246,0
ce39d80ccf394c,LINKEDINLEARNING_6823,0
729b37c6289e4e,LINKEDINLEARNING_7675,0
7faabfc507824c,LINKEDINLEARNING_6844,0
cf6c3bbc989249,LINKEDINLEARNING_5604,0
6a74cf54da8743,LINKEDINLEARNING_6096,0
970c202fdd2444,LINKEDINLEARNING_10905,0
c0d8bc947b774f,LINKEDINLEARNING_12377,0
78d1f0b23dc54a,LINKEDINLEARNING_4018,0
24b3f34a49eb4e,LINKEDINLEARNING_9077,0
f0a7bd1fb45948,LINKEDINLEARNING_11491,0
e5ae5119f04743,LINKEDINLEARNING_6818,0
25963041953c4f,LINKEDINLEARNING_12843,0
a921307537b240,LINKEDINLEARNING_9195,0
dacef3a305124e,LINKEDINLEARNING_12031,0
c7e91b16f60f4e,LINKEDINLEARNING_8013,0
e61f5da75f484a,LINKEDINLEARNING_9978,0
9fd52d92f6d949,LINKEDINLEARNING_10949,0
275c6fa1cf1348,LINKEDINLEARNING_12972,0
41b71922fbdb4d,LINKEDINLEARNING_4126,0
2c1f38ca34134c,LINKEDINLEARNING_11356,0
ac7e14a44afd45,LINKEDINLEARNING_4717,0
043e8c809b2f4a,LINKEDINLEARNING_10835,0
800a017be59a47,LINKEDINLEARNING_4817,0
011ee24895fc46,LINKEDINLEARNING_9221,0
702b719ddc5d41,LINKEDINLEARNING_11086,0
94d4e600e04a43,LINKEDINLEARNING_3536,0
5aec0856a07a4b,LINKEDINLEARNING_6424,0
6337fb6c5eef48,LINKEDINLEARNING_13256,0
216f0f31fdd943,LINKEDINLEARNING_4916,0
5f9dc6da97b64b,LINKEDINLEARNING_11600,0
6eabeba3adce4c,LINKEDINLEARNING_4822,0
04de724fed7345,LINKEDINLEARNING_11684,0
322dd2dcfea24f,LINKEDINLEARNING_4897,0
96e0166685db48,LINKEDINLEARNING_5784,0
61be294f0aa24d,LINKEDINLEARNING_12064,0
ddca727341db41,LINKEDINLEARNING_6214,0
c3b5f7a4ff1443,LINKEDINLEARNING_3663,0
66f873bf4aed4e,LINKEDINLEARNING_9043,0
ded576e0f2d949,LINKEDINLEARNING_5571,0
8debe3ed2c874a,LINKEDINLEARNING_6150,0
d48fcb4b3c734a,LINKEDINLEARNING_6666,0
f7ecae7c6ab446,LINKEDINLEARNING_8027,0
2f51ff64928f42,LINKEDINLEARNING_6487,0
33d261c87b3149,LINKEDINLEARNING_4298,0
700a00efac284f,LINKEDINLEARNING_6967,0
75a8ca0ea63e4d,LINKEDINLEARNING_4858,0
a2b69ae390ff42,LINKEDINLEARNING_4413,0
c661a550f55740,LINKEDINLEARNING_4523,0
34c386c627db45,LINKEDINLEARNING_11742,0
99462ed606824d,LINKEDINLEARNING_6851,0
e080adbf874d4f,LINKEDINLEARNING_11298,0
96e607c3e80849,LINKEDINLEARNING_12798,0
94f004984daf42,LINKEDINLEARNING_5079,0
199965f3b20f47,LINKEDINLEARNING_7674,0
b98c21fee51c4f,LINKEDINLEARNING_3408,0
5ddeae5e26e94e,LINKEDINLEARNING_12986,0
bc7d83acec264f,LINKEDINLEARNING_6203,0
8c7e966d0e404a,LINKEDINLEARNING_11827,0
00ab4b0224be45,LINKEDINLEARNING_11504,0
f9d1eb334aef4d,LINKEDINLEARNING_4275,0
ebe6a63246bc44,LINKEDINLEARNING_6460,0
6a9b57474c214a,LINKEDINLEARNING_9048,0
45cba9a40fa640,LINKEDINLEARNING_7174,0
8a9d8855e8ec42,LINKEDINLEARNING_12872,0
efcae3e3d45d47,LINKEDINLEARNING_9559,0
9fccb1f030e04d,LINKEDINLEARNING_6688,0
4ec5e4120f8e44,LINKEDINLEARNING_9315,0
8b93a51083084e,LINKEDINLEARNING_10901,0
701ea6053b9646,LINKEDINLEARNING_7857,0
477d05d62a7f4f,LINKEDINLEARNING_11344,0
44a7d1e76c7441,LINKEDINLEARNING_13150,0
b055e5a4a0fc42,LINKEDINLEARNING_3480,0
62eaa8c2243244,LINKEDINLEARNING_7757,0
27872b81f49e41,LINKEDINLEARNING_3483,0
41ce5b7fb36840,LINKEDINLEARNING_12693,0
a8c85ef2722447,LINKEDINLEARNING_4200,0
b1d9fbc5717a47,LINKEDINLEARNING_3971,0
5f756db0ac0949,LINKEDINLEARNING_12184,0
700df8290a3a4f,LINKEDINLEARNING_8265,0
e43d35b8355249,LINKEDINLEARNING_7873,0
704353dae3504e,LINKEDINLEARNING_11154,0
eef8ab1273a040,LINKEDINLEARNING_7185,0
9c156a520f034b,LINKEDINLEARNING_13051,0
cfba4a4d30324f,LINKEDINLEARNING_11846,0
40fef7d01acf43,LINKEDINLEARNING_4789,0
82b8a80aca3948,LINKEDINLEARNING_4159,0
8ea81b438edf45,LINKEDINLEARNING_8070,0
e7b6099c34904a,LINKEDINLEARNING_7987,0
33b4d381483243,LINKEDINLEARNING_12492,0
c4fddf270d444e,LINKEDINLEARNING_6579,0
915b16c8bead41,LINKEDINLEARNING_12292,0
abcf2bd8cbe643,LINKEDINLEARNING_7597,0
c0cf083db72c41,LINKEDINLEARNING_8102,0
a9e1e0d310ab40,LINKEDINLEARNING_7901,0
fd804802f83543,LINKEDINLEARNING_9073,0
abd6deeb69204d,LINKEDINLEARNING_6980,0
93624e3ad0ee4d,LINKEDINLEARNING_6914,0
b8d88f29d21a4d,LINKEDINLEARNING_4111,0
084f928bb6ac48,LINKEDINLEARNING_11975,0
68af65e8d74f4b,LINKEDINLEARNING_4331,0
f90154e9ade34e,LINKEDINLEARNING_4319,0
f50ddbc0518341,LINKEDINLEARNING_11300,0
71e085c429784f,LINKEDINLEARNING_10875,0
ef1eef14e77f4a,LINKEDINLEARNING_11689,0
7412099e7c5f42,LINKEDINLEARNING_9257,0
93166c55b09044,LINKEDINLEARNING_4652,0
4ac6130eb0f147,LINKEDINLEARNING_7774,0
fc83b549ec3743,LINKEDINLEARNING_12198,0
2075fe55b5e440,LINKEDINLEARNING_4055,0
8b9801ce8e0045,LINKEDINLEARNING_11603,0
a1848dd7669a42,LINKEDINLEARNING_11132,0
fa6ada7f647547,LINKEDINLEARNING_5956,0
fe163986155a43,LINKEDINLEARNING_11763,0
ca4f1a3ed61d44,LINKEDINLEARNING_8196,0
dbfce974de7547,LINKEDINLEARNING_7807,0
faf4470c823c41,LINKEDINLEARNING_6397,0
5e5bedd3b38a4d,LINKEDINLEARNING_11771,0
5223fd2350e94f,LINKEDINLEARNING_6984,0
5527dfdb55a24b,LINKEDINLEARNING_7461,0
69724514d8424d,LINKEDINLEARNING_3864,0
0d5fa60c3dae42,LINKEDINLEARNING_5673,0
483dbbfc32244c,LINKEDINLEARNING_3795,0
d569ad511d0e41,LINKEDINLEARNING_5270,0
89495eee4df54e,LINKEDINLEARNING_3729,0
2efd7cdc2fad43,LINKEDINLEARNING_6876,0
0ed52639a3d349,LINKEDINLEARNING_12191,0
3.08E+13,LINKEDINLEARNING_3519,0
562cd061fb1649,LINKEDINLEARNING_10852,0
ddc197384ae943,LINKEDINLEARNING_11031,0
f14f768aac7d48,LINKEDINLEARNING_12908,0
5d827c5c2a3b44,LINKEDINLEARNING_4559,0
d354695b91c344,LINKEDINLEARNING_11373,0
85b758057f5e4f,LINKEDINLEARNING_5722,0
e1bf48fc047140,LINKEDINLEARNING_3849,0
cc8637a9c3a04c,LINKEDINLEARNING_7465,0
9ade1dacc28f47,LINKEDINLEARNING_11116,0
71461de151ae44,LINKEDINLEARNING_5538,0
9ac0bae0d9aa4a,LINKEDINLEARNING_9250,0
e98b50576a4e46,LINKEDINLEARNING_11667,0
8cca8bfea74742,LINKEDINLEARNING_4242,0
0b3157174c504b,LINKEDINLEARNING_7514,0
5880c14e4d6d40,LINKEDINLEARNING_12859,0
c0c5a7a7da3b46,LINKEDINLEARNING_4488,0
12c841726ed045,LINKEDINLEARNING_6592,0
fd8f1a95ca8f4c,LINKEDINLEARNING_6142,0
093d98f6e83549,LINKEDINLEARNING_7638,0
e77735b61e1e48,LINKEDINLEARNING_8263,0
c6c9847bc44840,LINKEDINLEARNING_13331,0
5c205dec2c7040,LINKEDINLEARNING_6217,0
50ee357d56364a,LINKEDINLEARNING_11485,0
330ff4a1cb7f48,LINKEDINLEARNING_12926,0
40af01e396504c,LINKEDINLEARNING_5855,0
c8f44a7e50ff49,LINKEDINLEARNING_4597,0
3399ee75552f4a,LINKEDINLEARNING_4901,0
ed8308df267943,LINKEDINLEARNING_6452,0
c89f8e9e5dc04c,LINKEDINLEARNING_5699,0
d998ca4e6d6e43,LINKEDINLEARNING_11533,0
857f81b20d8b43,LINKEDINLEARNING_12696,0
c92774fbb41348,LINKEDINLEARNING_12373,0
3e5f63a9ed8744,LINKEDINLEARNING_6560,0
ae240e9f273f4b,LINKEDINLEARNING_13186,0
c84afec82bd24a,LINKEDINLEARNING_12389,0
ae94e5e7be7647,LINKEDINLEARNING_5030,0
acb9c2e154454f,LINKEDINLEARNING_12610,0
b9ac2ff516c248,LINKEDINLEARNING_5600,0
4cc953b934744d,LINKEDINLEARNING_4619,0
4e311f63d8964b,LINKEDINLEARNING_12597,0
1fa39262e41747,LINKEDINLEARNING_7983,0
9554e5e7de2f4b,LINKEDINLEARNING_13296,0
c6c762b4534244,LINKEDINLEARNING_5455,0
1f467975b26d4c,LINKEDINLEARNING_4122,0
c43d7e44edcc4a,LINKEDINLEARNING_3998,0
11d03baec7824c,LINKEDINLEARNING_7395,0
cc7b831f15cd40,LINKEDINLEARNING_4368,0
713182c671cc4d,LINKEDINLEARNING_7225,0
6ff87793f96b4e,LINKEDINLEARNING_5150,0
43f1de08afc940,LINKEDINLEARNING_5459,0
f3fc470f5de04c,LINKEDINLEARNING_3910,0
8b2301eaff4948,LINKEDINLEARNING_7218,0
8f3ebcbfe6c245,LINKEDINLEARNING_4702,0
b7c63e84979f4d,LINKEDINLEARNING_11972,0
f1250b78ed334b,LINKEDINLEARNING_9159,0
92fdc75b1cfa48,LINKEDINLEARNING_8179,0
fad2cd1ad6a342,LINKEDINLEARNING_12301,0
ad8ac541564247,LINKEDINLEARNING_12187,0
52a6345501f246,LINKEDINLEARNING_8298,0
2fc55cad95a949,LINKEDINLEARNING_13191,0
b3f661008f9a40,LINKEDINLEARNING_12129,0
0fda5c02397e4a,LINKEDINLEARNING_4854,0
d0432eb0700342,LINKEDINLEARNING_4687,0
d51fc74e26dc46,LINKEDINLEARNING_11967,0
0829d862078c41,LINKEDINLEARNING_11663,0
c0af584bbb9942,LINKEDINLEARNING_3724,0
b19e0114285443,LINKEDINLEARNING_4974,0
6ea13bab73dc4e,LINKEDINLEARNING_8995,0
51d3855aa5d446,LINKEDINLEARNING_10924,0
d892e653f0b74b,LINKEDINLEARNING_6027,0
e048a487280a40,LINKEDINLEARNING_9171,0
5bf01f5169a64a,LINKEDINLEARNING_4878,0
694390d6c7cb47,LINKEDINLEARNING_6959,0
831078736e714b,LINKEDINLEARNING_5496,0
c0a9223c80924d,LINKEDINLEARNING_4997,0
7d9985b319fc41,LINKEDINLEARNING_7016,0
d37cdf0736f943,LINKEDINLEARNING_3391,0
5e072d12ba074c,LINKEDINLEARNING_9359,0
e311ffb1e98d4e,LINKEDINLEARNING_5344,0
2095269d04b64f,LINKEDINLEARNING_3407,0
a9e8ff678bcb4c,LINKEDINLEARNING_7114,0
ae697a2985c741,LINKEDINLEARNING_9012,0
3ebb9962595241,LINKEDINLEARNING_12744,0
7d1340d05beb4e,LINKEDINLEARNING_4166,0
8dd9b83d615a4f,LINKEDINLEARNING_9271,0
a3a4b3ff624449,LINKEDINLEARNING_10916,0
182d5ceca4654e,LINKEDINLEARNING_7761,0
d53c9c9b3af54d,LINKEDINLEARNING_11435,0
1c05ef63cf8141,LINKEDINLEARNING_6509,0
5e0d1cf2d89f44,LINKEDINLEARNING_3767,0
dda17d00c26442,LINKEDINLEARNING_6099,0
6bdde3e2ed934a,LINKEDINLEARNING_3763,0
6af42a3ff85646,LINKEDINLEARNING_4283,0
2b32b57390d94c,LINKEDINLEARNING_5944,0
db097852861a44,LINKEDINLEARNING_4909,0
55fc5dfc09824c,LINKEDINLEARNING_4213,0
a6e003e997e040,LINKEDINLEARNING_6261,0
7733e520ed7c4f,LINKEDINLEARNING_12614,0
2530b540379e4a,LINKEDINLEARNING_6048,0
a990cc782bc945,LINKEDINLEARNING_3770,0
828faf00d65e49,LINKEDINLEARNING_12664,0
f266d9a35e8a43,LINKEDINLEARNING_13003,0
146a2efde23e43,LINKEDINLEARNING_12941,0
6ff025738f1248,LINKEDINLEARNING_8143,0
48e5acc401ee4a,LINKEDINLEARNING_4312,0
e7740ad0ff8349,LINKEDINLEARNING_3916,0
5de049b1d1a047,LINKEDINLEARNING_3297,0
5c2ea3662e194e,LINKEDINLEARNING_8506,0
25cf8e24847647,LINKEDINLEARNING_8991,0
158d9624fb0845,LINKEDINLEARNING_11607,0
6357040750044c,LINKEDINLEARNING_12507,0
17cbb745b9324a,LINKEDINLEARNING_13197,0
547aaa11365240,LINKEDINLEARNING_7250,0
8aa0ba088fd543,LINKEDINLEARNING_5367,0
2c0ae6cd2ddd44,LINKEDINLEARNING_9537,0
eae49de7fd014a,LINKEDINLEARNING_6277,0
79d1ada81d8942,LINKEDINLEARNING_5140,0
f43e9d54b71848,LINKEDINLEARNING_5466,0
bbcf7aa863b747,LINKEDINLEARNING_7960,0
8f14abbdb67748,LINKEDINLEARNING_3961,0
b9c9138c5c8d4b,LINKEDINLEARNING_3638,0
5e0748c48fe842,LINKEDINLEARNING_4592,0
201f1f2a88f04a,LINKEDINLEARNING_3473,0
7b93f857174746,LINKEDINLEARNING_12601,0
73ce50dd618845,LINKEDINLEARNING_11519,0
544815614ed44b,LINKEDINLEARNING_11392,0
642145262ace4a,LINKEDINLEARNING_12720,0
bcddfa9da67547,LINKEDINLEARNING_7839,0
48d756370e224c,LINKEDINLEARNING_9549,0
43ed4bfd7f9b47,LINKEDINLEARNING_11446,0
94f7c78a12b14a,LINKEDINLEARNING_5240,0
f27fba400ed144,LINKEDINLEARNING_12520,0
396aa2aa23a148,LINKEDINLEARNING_4731,0
5440ae6d906742,LINKEDINLEARNING_12675,0
98200065bc6c48,LINKEDINLEARNING_8524,0
d88c6b4f374f4d,LINKEDINLEARNING_5355,0
8aaf1a9baf834f,LINKEDINLEARNING_10986,0
533c1fdc599a4f,LINKEDINLEARNING_9175,0
6270bdc576684e,LINKEDINLEARNING_4429,0
4c35eaf83d0042,LINKEDINLEARNING_4644,0
f20e15087fea4c,LINKEDINLEARNING_5410,0
bc816382e57b45,LINKEDINLEARNING_11717,0
24228de51fd443,LINKEDINLEARNING_10856,0
c62233a7250646,LINKEDINLEARNING_3359,0
da3f68e3294e43,LINKEDINLEARNING_6566,0
51391c4c3a274b,LINKEDINLEARNING_12749,0
93d62b0bf44c44,LINKEDINLEARNING_4023,0
e7096fdb19ff41,LINKEDINLEARNING_6669,0
132ff3edaf8a46,LINKEDINLEARNING_3975,0
f508cc25c37347,LINKEDINLEARNING_12958,0
83425347d8864f,LINKEDINLEARNING_4640,0
2af13be9d62043,LINKEDINLEARNING_6456,0
4a0db0a13b2a4f,LINKEDINLEARNING_11471,0
9902782fad0847,LINKEDINLEARNING_6051,0
29213b60627f41,LINKEDINLEARNING_9047,0
93c58836fc6e4b,LINKEDINLEARNING_11946,0
9a0485e8c54b4b,LINKEDINLEARNING_7970,0
ccba8253ba2644,LINKEDINLEARNING_3487,0
22cd12881e8441,LINKEDINLEARNING_7888,0
2bc950ab95d943,LINKEDINLEARNING_10863,0
a6838efc26b04a,LINKEDINLEARNING_9295,0
2343b73fd8254c,LINKEDINLEARNING_6621,0
8d82f095ee8042,LINKEDINLEARNING_8938,0
c158a12153b44c,LINKEDINLEARNING_4555,0
62657645d55148,LINKEDINLEARNING_11877,0
b2b7b2704ea842,LINKEDINLEARNING_6475,0
10cc9aaf67b64f,LINKEDINLEARNING_7551,0
d7335dea955a45,LINKEDINLEARNING_7741,0
fcb3ad31e3f84f,LINKEDINLEARNING_7995,0
e3f91a4238a744,LINKEDINLEARNING_11539,0
d9a45f1b7c3b45,LINKEDINLEARNING_6258,0
4fd8418a3c5746,LINKEDINLEARNING_5681,0
8c4b041ee41541,LINKEDINLEARNING_6910,0
86d61e571f8b43,LINKEDINLEARNING_7433,0
3382f0baa7bf4f,LINKEDINLEARNING_11774,0
5287ffce9d924e,LINKEDINLEARNING_11922,0
b2de59dfacb446,LINKEDINLEARNING_6964,0
c7b57d9d44fd4c,LINKEDINLEARNING_6179,0
efe83d18dfcb49,LINKEDINLEARNING_7077,0
39660bbf205d42,LINKEDINLEARNING_8040,0
78f1f8d94f1c4f,LINKEDINLEARNING_7282,0
710487ec56c648,LINKEDINLEARNING_10867,0
c0bbf6c963954d,LINKEDINLEARNING_12079,0
b2640b8a787f49,LINKEDINLEARNING_7521,0
925ee000b66a48,LINKEDINLEARNING_9348,0
72c7bf0e00a74c,LINKEDINLEARNING_7662,0
2b93d1c6b7fb4a,LINKEDINLEARNING_6273,0
c16dd94ee49a48,LINKEDINLEARNING_11112,0
3c5415ed2ed64f,LINKEDINLEARNING_5218,0
954cf0a1eaea46,LINKEDINLEARNING_11466,0
f79baded1b3247,LINKEDINLEARNING_11148,0
1803bcc7f00f46,LINKEDINLEARNING_8242,0
d9dd86cdcdb944,LINKEDINLEARNING_12552,0
ea1aea3085f74d,LINKEDINLEARNING_8228,0
7b42b4b566424d,LINKEDINLEARNING_13122,0
9d81bb88449749,LINKEDINLEARNING_7229,0
b1688d0b8cc04b,LINKEDINLEARNING_6642,0
d7c9c5b9dab949,LINKEDINLEARNING_12706,0
f27649e3fccb4d,LINKEDINLEARNING_11339,0
fed4eed8bb4049,LINKEDINLEARNING_12565,0
6d0eb3530d1942,LINKEDINLEARNING_12657,0
51fc037b387041,LINKEDINLEARNING_3428,0
db99849d020147,LINKEDINLEARNING_12435,0
765657c5801f4f,LINKEDINLEARNING_13176,0
75b50d1b887c4c,LINKEDINLEARNING_4985,0
54a05ba522bd45,LINKEDINLEARNING_12398,0
5c1a756491b448,LINKEDINLEARNING_7208,0
a1f08d4fe52c4e,LINKEDINLEARNING_10899,0
900712eeb23349,LINKEDINLEARNING_11878,0
6a98816fcaa043,LINKEDINLEARNING_4811,0
64cd4e6734d64a,LINKEDINLEARNING_9335,0
d4e1682c5f504a,LINKEDINLEARNING_12922,0
38ba6c52b43c4d,LINKEDINLEARNING_8078,0
dcd2a12ba15748,LINKEDINLEARNING_5615,0
85cdb5d3aeef4f,LINKEDINLEARNING_12061,0
87e5244a386e4b,LINKEDINLEARNING_12256,0
b30dadd2946c40,LINKEDINLEARNING_11425,0
4115ab3872044b,LINKEDINLEARNING_11508,0
78e30e9b566846,LINKEDINLEARNING_8271,0
bb20ce2af3114e,LINKEDINLEARNING_5336,0
ae3e4e8cc8e641,LINKEDINLEARNING_11084,0
e052790a5ec44f,LINKEDINLEARNING_6441,0
549b582e882c43,LINKEDINLEARNING_6308,0
a4b1fe78940340,LINKEDINLEARNING_6692,0
77622e74e5bd43,LINKEDINLEARNING_12374,0
562034cbb80a48,LINKEDINLEARNING_7964,0
689f983ca7d34d,LINKEDINLEARNING_6254,0
e50cfe32b0dd4a,LINKEDINLEARNING_13250,0
0843ba8306cc4e,LINKEDINLEARNING_12848,0
6f39fa8e217543,LINKEDINLEARNING_5834,0
85a78b5fb37f44,LINKEDINLEARNING_12566,0
b4b1c4b3613e40,LINKEDINLEARNING_5629,0
abae245454c249,LINKEDINLEARNING_7861,0
8cc48092313642,LINKEDINLEARNING_13007,0
ba05fc7d5cd84d,LINKEDINLEARNING_11460,0
01df3d66ef1540,LINKEDINLEARNING_13154,0
12b4a4d44ed04d,LINKEDINLEARNING_5117,0
247f5720d55f47,LINKEDINLEARNING_11957,0
2df5ec1caeda48,LINKEDINLEARNING_7617,0
ab037b03e60641,LINKEDINLEARNING_6336,0
1ca9bc55998849,LINKEDINLEARNING_7500,0
680782940f9449,LINKEDINLEARNING_7918,0
651378888dd444,LINKEDINLEARNING_10971,0
df655655356541,LINKEDINLEARNING_12531,0
7f5b155d366e4f,LINKEDINLEARNING_12934,0
81a0782d6e204e,LINKEDINLEARNING_7923,0
fb96e4bf73b64b,LINKEDINLEARNING_4964,0
359985a6f48f43,LINKEDINLEARNING_4516,0
529d3cc86be24d,LINKEDINLEARNING_4672,0
2c724a24dcc446,LINKEDINLEARNING_9421,0
8eb806a79f2747,LINKEDINLEARNING_3375,0
caddb7a9127747,LINKEDINLEARNING_9082,0
41041ccbdac748,LINKEDINLEARNING_12152,0
5e56330de3e74c,LINKEDINLEARNING_9016,0
5c5bd7d1722d43,LINKEDINLEARNING_3764,0
a034ed7aa32b49,LINKEDINLEARNING_13140,0
682c3d7953b84e,LINKEDINLEARNING_7232,0
036717e547e941,LINKEDINLEARNING_13204,0
d4e7df7b919d4e,LINKEDINLEARNING_3859,0
b5fe310ed77a42,LINKEDINLEARNING_7059,0
2.81E+13,LINKEDINLEARNING_11206,0
fb7e08af90e841,LINKEDINLEARNING_8182,0
0127d16fabba41,LINKEDINLEARNING_5914,0
baf1b3a8533c4c,LINKEDINLEARNING_11530,0
cdf4b7c2385145,LINKEDINLEARNING_11802,0
2166eb1516f64d,LINKEDINLEARNING_11205,0
0183312b62f343,LINKEDINLEARNING_8532,0
728a9cc93f4d44,LINKEDINLEARNING_8207,0
db8edf39c13943,LINKEDINLEARNING_12576,0
72bb048053da44,LINKEDINLEARNING_6085,0
181e7b5064b04e,LINKEDINLEARNING_3356,0
344ceae6de724f,LINKEDINLEARNING_13108,0
35f5d0a3cace46,LINKEDINLEARNING_12399,0
deda3c6c81bb4b,LINKEDINLEARNING_7167,0
4e3d558bf6584e,LINKEDINLEARNING_4290,0
cdbbdd349e6546,LINKEDINLEARNING_7207,0
03c1c4350db94f,LINKEDINLEARNING_13316,0
3bdf88604f4242,LINKEDINLEARNING_8520,0
a764cb41bf4346,LINKEDINLEARNING_10832,0
0ed7d670dfae4f,LINKEDINLEARNING_3834,0
6683719a63b949,LINKEDINLEARNING_9027,0
74b45a7a894e42,LINKEDINLEARNING_11509,0
7bcacbca823446,LINKEDINLEARNING_6317,0
8c5d9ba541224d,LINKEDINLEARNING_11911,0
879dac73009b46,LINKEDINLEARNING_6469,0
7db6cbd8350c48,LINKEDINLEARNING_7653,0
27743313f79341,LINKEDINLEARNING_5348,0
97d3e380b7db47,LINKEDINLEARNING_7005,0
480f41e184764e,LINKEDINLEARNING_4141,0
3e4533cd4eed46,LINKEDINLEARNING_5780,0
d2b5ca9036494b,LINKEDINLEARNING_3502,0
1d97d382f0224d,LINKEDINLEARNING_11522,0
367726bba7ae4d,LINKEDINLEARNING_4417,0
bb44a06d4bcf48,LINKEDINLEARNING_3880,0
c5734c9628b948,LINKEDINLEARNING_12607,0
92f993c5eaca42,LINKEDINLEARNING_4683,0
ee5c3e9c44ad4f,LINKEDINLEARNING_7430,0
c8eda2127e954d,LINKEDINLEARNING_12690,0
0878c984feac45,LINKEDINLEARNING_12724,0
303bd89f5f9b4f,LINKEDINLEARNING_3353,0
3debc050d6fc45,LINKEDINLEARNING_9281,0
c361c41faaa64c,LINKEDINLEARNING_11873,0
2d594217065a4d,LINKEDINLEARNING_11863,0
a2afd89a077946,LINKEDINLEARNING_9310,0
d63733a8d0df41,LINKEDINLEARNING_12035,0
5a84e7f869de40,LINKEDINLEARNING_4506,0
a149758b907442,LINKEDINLEARNING_8059,0
787cf0942a1a49,LINKEDINLEARNING_11569,0
8790fa2136a34c,LINKEDINLEARNING_7961,0
50d1d9db837046,LINKEDINLEARNING_7562,0
0bed7bab87f949,LINKEDINLEARNING_6534,0
ba2be63bf73d42,LINKEDINLEARNING_12714,0
33d66810072e44,LINKEDINLEARNING_3908,0
458775c7982749,LINKEDINLEARNING_3313,0
00aa59d575494d,LINKEDINLEARNING_13062,0
0a5462ce49d94d,LINKEDINLEARNING_3899,0
5a14ba763b7746,LINKEDINLEARNING_3614,0
338d6271a73143,LINKEDINLEARNING_4045,0
aef5a20aa06441,LINKEDINLEARNING_4573,0
4776bf23f57342,LINKEDINLEARNING_3404,0
8ba96fcecdcd4d,LINKEDINLEARNING_7989,0
52eae8104cb246,LINKEDINLEARNING_3645,0
7b241b01a5b84f,LINKEDINLEARNING_11038,0
5fe524417ea04c,LINKEDINLEARNING_12165,0
0b0cba5026b549,LINKEDINLEARNING_7171,0
c788bc1eeccf47,LINKEDINLEARNING_5003,0
2fdd9928b20045,LINKEDINLEARNING_7240,0
2838c07579a844,LINKEDINLEARNING_8162,0
04cdb447482940,LINKEDINLEARNING_11443,0
2a9be88affc244,LINKEDINLEARNING_5695,0
0679aaab75944d,LINKEDINLEARNING_7723,0
b45f32036b044a,LINKEDINLEARNING_7322,0
e39b5cb6d34640,LINKEDINLEARNING_3891,0
84fd900bad574f,LINKEDINLEARNING_4096,0
76a2322d2d1341,LINKEDINLEARNING_6436,0
bfccbbf7e04a4e,LINKEDINLEARNING_7262,0
dfcd597a918647,LINKEDINLEARNING_7752,0
088283c3990d46,LINKEDINLEARNING_11432,0
ef6c7bffb4c740,LINKEDINLEARNING_3298,0
feedaf1aa1b543,LINKEDINLEARNING_5795,0
7710650ffe384c,LINKEDINLEARNING_3709,0
c5cee998ee214d,LINKEDINLEARNING_4280,0
4a16c606729e4d,LINKEDINLEARNING_12650,0
9d59208099eb49,LINKEDINLEARNING_7594,0
58d35fdbe53447,LINKEDINLEARNING_6063,0
3a4bc46b9a1f42,LINKEDINLEARNING_5734,0
2b33dd1f23a34c,LINKEDINLEARNING_4679,0
